 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019)
  #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)   TpreWD(gyr)  Mzams     Mbol      G3        Bp3      Rp3         u         g       r          i       z         g         r         i         z         y         U         B         V         R         I         J         H         K         FUV       NUV
  7.90   4.540   0.570     0.00618    0.014028   CO    -0.591     4.75254   2.222    6.2177    9.7960    9.6495   10.0650    9.2818    9.5741   10.0382   10.3763   10.7209    9.6215   10.0412   10.4018   10.6723   10.8732    8.4928    9.6192    9.8203    9.9484   10.0959   10.4715   10.5868   10.6876    8.2876    8.6747
  7.90   4.520   0.567     0.00709    0.013992   CO    -0.673     5.59086   2.163    6.4234    9.8751    9.7330   10.1345    9.3882    9.6564   10.1122   10.4457   10.7878    9.7019   10.1146   10.4712   10.7391   10.9369    8.5981    9.7054    9.8972   10.0217   10.1639   10.5304   10.6424   10.7415    8.4577    8.8123
  7.90   4.500   0.565     0.00814    0.013956   CO    -0.756     6.41487   2.104    6.6290    9.9518    9.8140   10.2030    9.4922    9.7378   10.1836   10.5138   10.8522    9.7814   10.1867   10.5390   10.8055   10.9991    8.7009    9.7898    9.9716   10.0922   10.2305   10.5882   10.6986   10.7958    8.6255    8.9493
  7.90   4.480   0.562     0.00939    0.013920   CO    -0.838     7.21970   2.047    6.8344   10.0270    9.8952   10.2680    9.5951    9.8181   10.2540   10.5781   10.9142    9.8589   10.2562   10.6044   10.8673   11.0588    8.8028    9.8753   10.0427   10.1612   10.2937   10.6429   10.7526   10.8484    8.7929    9.0840
  7.90   4.460   0.559     0.01087    0.013886   CO    -0.920     7.99436   1.992    7.0397   10.1019    9.9743   10.3356    9.6981    9.8969   10.3245   10.6456   10.9772    9.9360   10.3265   10.6718   10.9314   11.1208    8.9036    9.9562   10.1162   10.2315   10.3605   10.7004   10.8068   10.9005    8.9601    9.2203
  7.90   4.440   0.556     0.01264    0.013853   CO    -1.002     8.73160   1.940    7.2447   10.1775   10.0541   10.3990    9.7973    9.9778   10.3944   10.7090   11.0375   10.0153   10.3966   10.7349   10.9919   11.1779    9.0027   10.0414   10.1869   10.2997   10.4214   10.7536   10.8591   10.9516    9.1242    9.3512
  7.90   4.420   0.554     0.01480    0.013821   CO    -1.084     9.45270   1.889    7.4496   10.2492   10.1320   10.4596    9.8907   10.0573   10.4609   10.7696   11.0942   10.0926   10.4631   10.7949   11.0482   11.2333    9.0960   10.1245   10.2564   10.3656   10.4799   10.8052   10.9088   11.0004    9.2884    9.4792
  7.90   4.400   0.551     0.01749    0.013790   CO    -1.166    10.15671   1.839    7.6544   10.3148   10.2002   10.5136    9.9722   10.1290   10.5209   10.8240   11.1441   10.1608   10.5221   10.8481   11.0995   11.2833    9.1779   10.1987   10.3187   10.4232   10.5324   10.8525   10.9546   11.0458    9.4535    9.5981
  7.90   4.380   0.549     0.02084    0.013760   CO    -1.248    10.84295   1.790    7.8591   10.3861   10.2751   10.5784   10.0724   10.2020   10.5877   10.8884   11.2074   10.2344   10.5897   10.9134   11.1624   11.3432    9.2760   10.2754   10.3887   10.4897   10.5968   10.9088   11.0105   11.0989    9.6281    9.7312
  7.90   4.360   0.546     0.02509    0.013727   CO    -1.330    11.58903   1.738    8.0642   10.4272   10.3197   10.6141   10.1235   10.2482   10.6256   10.9244   11.2424   10.2777   10.6276   10.9480   11.1974   11.3771    9.3263   10.3223   10.4291   10.5276   10.6313   10.9431   11.0444   11.1347    9.7697    9.8063
