  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		        G3      		Bp3    			Rp3     		 u      		 g       			r       		i      			 z     			  g      			 r      		 i       		z     			  y    			  U      			 B    			   V      		 R      		 I       			J      			 H       		K     			 FUV     			NUV
   53727.297998712980       0.22878299999999999        1.7112003556497939E-003   7.8515953999999999        1.5008499999999999E-002   8.7610571089951090        8.5754627492605007        9.1108902577999569        7.9771173054022722        8.5050563676604991        9.0468706135297108        9.4385322768645761        9.7945519211348202        8.5774922469894843        9.0524642319297133        9.4499386584645766        9.7424484805996965        9.9588737651353352        7.2354752863376515        8.5106870505971681        8.8253156049828352        8.9649740540648377        9.1549386584645784        9.5942808880699406        9.7254523735399285        9.8391978331396697        6.5872284380395616        7.1836822300551386     
   53237.419942762550       0.21067800000000000        1.7602723551860891E-003   7.8537889999999999        1.4970600000000001E-002   8.7799320154332925        8.5944906983189355        9.1297418108221429        7.9967628949251690        8.5240755423189398        9.0656188005476466        9.4572429456734461        9.8133659559479440        8.5961404520100970        9.0712036445476443        9.4686581016734479        9.7612196068106947        9.9779012999708385        7.2552617600738643        8.5303369875248691        8.8433539805411172        8.9837651496848920        9.1736581016734462        9.6131729290851915        9.7443585793482406        9.8580060633367950        6.6057970446948531        7.2024849349071935     
   52669.961390523975       0.18952400000000000        1.8194377573072416E-003   7.8563248000000003        1.4926999999999999E-002   8.8018546272686180        8.6165884500010925        9.1516436859587742        8.0195847634558319        8.5461631508010925        9.0873967021361466        9.4789794855255636        9.8352264693481963        8.6177940414127789        9.0929714029361435        9.4904047847255626        9.7830282766368803        10.000009083191987        7.2782489638890446        8.5531573898437827        8.8642947238693530        9.0055948948474622        9.1954047847255644        9.6351258588595101        9.7663321341602511        9.8798661264383512        6.6273373657090957        7.2243155806671453     
   52015.646418212578       0.16490299999999999        1.8905335112202693E-003   7.8592317999999999        1.4877100000000001E-002   8.8272141980395364        8.6421471504213923        9.1769874597594043        8.0459900242066187        8.5717102232213929        9.1125920272576817        9.5041297999921834        9.8605252324939077        8.6428349601705978        9.1181551000576793        9.5155667271921853        9.8082644434430453        10.025592828326618        7.3048476839738381        8.5795522365703949        8.8885051666362305        9.0308528163085402        9.2205667271921872        9.6605337303447651        9.7917692193301296        9.9051723486137693        6.6522205880437877        7.2495585840688133     
   51459.077925965335       0.14378099999999999        1.9533780208744246E-003   7.8616627000000001        1.4835500000000000E-002   8.8487746249551265        8.6638746826493183        9.1985404435317761        8.0684475952650381        8.5934280318493208        9.1340145196609335        9.5255159479815461        9.8820418718523868        8.6641175071340584        9.1395678688609330        9.5369625987815496        9.8297255607169660        10.047351542282001        7.3274720908152666        8.6019934494735821        8.9090743024537566        9.0523308307963539        9.2419625987815479        9.6821447861878127        9.8134091764438480        9.9267009920290405        6.6733489050538815        7.2710125904430569     
   50823.199272123085       0.11946700000000000        2.0272378290296729E-003   7.8643780999999997        1.4789200000000001E-002   8.8733501422912973        8.6886386749573816        9.2231135468753465        8.0940566641855227        8.6181811625573843        9.1584341468252148        9.5498959991047059        9.9065753991548391        8.6883682192705223        9.1639766344252109        9.5613535115047057        9.8541932115297719        10.072161144245989        7.3532742119561654        8.6275755110559018        8.9325023680674462        9.0768163344502781        9.2663535115047040        9.7067876363799037        9.8380891886844637        9.9512538285388850        6.6974029453477328        7.2954594756821827     
   50154.857403947295        9.3556000000000000E-002   2.1098217416363240E-003   7.8672928999999998        1.4739700000000000E-002   8.8994480734332004        8.7149314898108177        9.2492197963771918        8.1212493370500862        8.6444623182108185        9.1843721718555837        9.5757961271971777        9.9326437517187838        8.7141151229315792        9.1899030002555815        9.5872652987971758        9.8801891110579785        10.098520151957205        7.3806730062300989        8.6547311299868834        8.9573752299531133        9.1028268125163887        9.2922652987971741        9.7329750787795870        9.8643228463819863        9.9773538178627721        6.7229071133195948        7.3214066802284083     
   49501.914988354249        6.8232000000000001E-002   2.1924138152774049E-003   7.8698527000000000        1.4696300000000001E-002   8.9413370409805566        8.7580011746729589        9.2886983105974004        8.1698287121193367        8.6875217638729545        9.2250197268233620        9.6151670402618521        9.9714951855854146        8.7559465660473386        9.2303888394854852        9.6265986935950743        9.9190157747854180        10.137458109254183        7.4292126079857788        8.6994954297078912        8.9973420128745225        9.1432999036187041        9.3312520851213030        9.7712031247066484        9.9029549913179515        10.016349357258502        6.7737351276095197        7.3728781633689877     
   48906.209058945489        4.4715999999999999E-002   2.2718016668387690E-003   7.8723377000000001        1.4654300000000000E-002   8.9847479397092780        8.8027719784740075        9.3292124282015916        8.2209605651466138        8.7322826276740084        9.2669825135551331        9.6556113687077865        10.011265541177314        8.7993869368036908        9.2721626958731189        9.6669936700133814        9.9587761903773124        10.177248901976709        7.4802358169577996        8.7460533512971690        9.0387963954985100        9.1850343479787124        9.3712303459543396        9.8101903062586313        9.9424097027164589        10.056280076269909        6.8281012873118261        7.4278645048598353     
   48224.862716997457        1.7491000000000000E-002   2.3668016636935363E-003   7.8751908999999998        1.4606299999999999E-002   9.0343836942442479        8.8539660174941233        9.3755119478375093        8.2794622049108746        8.7834652538941214        9.3149475499419125        9.7018339416081787        10.056705746872709        8.8490591882715179        9.3199145162559773        9.7131569203809107        10.004204983272711        10.222706731874780        7.5386073988563425        8.7992914293431284        9.0861999791365733        9.2327382586287143        9.4169140531838451        9.8547232882806419        9.9874688890818462        10.101889541106182        6.8904265549361199        7.4908530175790702     
   47522.031735460194       -1.0963000000000001E-002   2.4700747751958260E-003   7.8781426000000003        1.4556700000000001E-002   9.0855856261623149        8.9067786125812116        9.4232465095559785        8.3398488305267886        8.8362660421812134        9.3644098380486920        9.7494923721399811        10.103544172580717        8.9003019415992224        9.3691601069797859        9.7607509159030723        10.051031602180716        10.269556853759804        7.5988533476529714        8.8542125173748314        9.1351057353366993        9.2819312211428784        9.4640101083074395        9.9006129497685418        10.033891690122358        10.148886524354898        6.9548973243371162        7.5559560075814769     
   46913.841906448331       -3.5901000000000002E-002   2.5637200895966997E-003   7.8807023999999997        1.4513900000000000E-002   9.1298650467130980        8.9524544795345964        9.4645041025946970        8.3921084284052316        8.8819316699345965        9.4071704958475681        9.7906867559916737        10.144018289454090        8.9446193125287810        9.4117359176258351        9.8018868709759897        10.091495479854091        10.310035751041431        7.6509858487738622        8.9017129538152506        9.1774034504263913        9.3244588422101504        9.5047124815041730        9.9402554008977990        10.073987523144295        10.189484607231796        7.0108062906293842        7.6123692906029437     
   46308.743777666743       -6.0990999999999997E-002   2.6615080073048602E-003   7.8832401000000001        1.4471500000000000E-002   9.1738824887902624        8.9978637507579471        9.5054952264280494        8.4440948955564146        8.9273307903579457        9.4496645245528406        9.8316174734621349        10.184222475370063        8.9886770662688136        9.4540485203424574        9.8427569751835868        10.131689514970066        10.350239730057428        7.7028409385993122        8.9489375194249483        9.2194543329914325        9.3667209824639066        9.5451487627716354        9.9796221864335237        10.113797868620207        10.229799539710708        7.0665296978898589        7.6685548195666335     
